代號,名稱,年度,季別,歸屬於母公司業主之權益合計,不動產及設備－淨額,無形資產－淨額,流動資產,資產總額,流動負債,非流動負債,非控制權益,每股參考淨值
1229,聯華,114,Q1,48789713.00,,,15884512.00,,15828073.00,4965362.00,20548466.00,28.64
1229,聯華,114,Q2,48753440.00,,,18692128.00,,16799377.00,4655793.00,20238988.00,28.62
1231,聯華食,114,Q1,6668229.00,,,5926408.00,,3748915.00,4042322.00,18122.00,24.58
1231,聯華食,114,Q2,6439369.00,,,5796603.00,,4193207.00,3756235.00,16200.00,23.73
1232,大統益,114,Q1,5991608.00,,,7128716.00,,2389961.00,1219887.00,189625.00,37.45
1232,大統益,114,Q2,5191185.00,,,7173117.00,,3266804.00,1218964.00,186899.00,32.45
1232,大統益,114,Q3,5502609.00,,,6066225.00,,1937205.00,1207759.00,204669.00,34.40
1233,天仁,114,Q1,1359176.00,,,673965.00,,596517.00,294657.00,3242.00,15.01
1233,天仁,114,Q2,1325806.00,,,690890.00,,608014.00,268624.00,2845.00,14.64
1233,天仁,114,Q3,1336148.00,,,698294.00,,599480.00,254846.00,2946.00,14.76
1234,黑松,114,Q3,18693294.00,,,9185338.00,,3100802.00,2357706.00,--,46.52
1234,黑松,114,Q1,18322963.00,,,8843508.00,,3272638.00,2338787.00,--,45.59
1234,黑松,114,Q2,18439221.00,,,9039837.00,,3173596.00,2333564.00,--,45.88
1235,興泰,114,Q2,2654821.00,,,973221.00,,2488866.00,54430.00,274738.00,70.08
1235,興泰,114,Q1,2750016.00,,,1295488.00,,2301255.00,433688.00,273082.00,72.59
1236,宏亞,114,Q3,2507581.00,,,769389.00,,485355.00,776830.00,--,28.93
1236,宏亞,114,Q1,2410105.00,,,714379.00,,516085.00,928527.00,--,27.81
1236,宏亞,114,Q2,2479664.00,,,631035.00,,496198.00,837008.00,--,28.61
1240,茂生農經,114,Q2,1400083.00,,,1094492.00,,577501.00,70883.00,44253.00,33.87
1240,茂生農經,114,Q1,1462540.00,,,1164199.00,,562008.00,75054.00,46281.00,35.38
1256,鮮活果汁-KY,114,Q1,3524748.00,,,1905963.00,,704582.00,74796.00,0.00,104.15
1256,鮮活果汁-KY,114,Q2,3120244.00,,,2166769.00,,1162302.00,77083.00,6336.00,92.20
1259,安心,114,Q2,2357162.00,,,1261152.00,,2087891.00,1864448.00,12636.00,72.78
1259,安心,114,Q1,2379557.00,,,1230629.00,,1963780.00,1904065.00,14534.00,73.47
1259,安心,114,Q3,3173554.00,,,1179355.00,,2049215.00,1769810.00,8424.00,97.98
1264,德麥,114,Q1,3129502.00,,,3212525.00,,1529700.00,96975.00,847498.00,84.46
1264,德麥,114,Q2,3185693.00,,,2959380.00,,1369519.00,74248.00,704092.00,85.98
1268,漢來美食,114,Q3,2213313.00,,,2484533.00,,2284241.00,2635139.00,--,52.42
1268,漢來美食,114,Q1,2436794.00,,,2406114.00,,1865806.00,2637207.00,--,57.71
1268,漢來美食,114,Q2,2159310.00,,,2412341.00,,2210364.00,2581703.00,--,51.14
1294,漢田生技,114,Q1,821861.00,,,567733.00,,231546.00,92295.00,3039.00,30.08
1294,漢田生技,114,Q2,800116.00,,,629741.00,,313839.00,87833.00,3048.00,28.66
1295,生合,114,Q1,1019841.00,,,730347.00,,582107.00,911810.00,--,32.53
1295,生合,114,Q3,1270146.00,,,772339.00,,528677.00,1053196.00,--,36.84
1295,生合,114,Q2,1224315.00,,,880676.00,,535898.00,991739.00,--,35.51
1301,台塑,114,Q2,266595428.00,,,99688082.00,,91279625.00,112167932.00,0.00,41.88
1301,台塑,114,Q1,290352526.00,,,111752484.00,,97681183.00,117884943.00,0.00,45.61
1301,台塑,114,Q3,291896930.00,,,108447513.00,,92826018.00,104694212.00,0.00,45.85
1303,南亞,114,Q1,343995733.00,,,187971571.00,,125995755.00,132980298.00,15932805.00,43.37
1303,南亞,114,Q3,328987874.00,,,175360882.00,,151111586.00,92535710.00,15578191.00,41.48
1303,南亞,114,Q2,315318797.00,,,173953680.00,,115700954.00,134219456.00,15242177.00,39.76
1304,台聚,114,Q1,20263821.00,,,27868046.00,,14688598.00,13869018.00,21232113.00,18.90
1304,台聚,114,Q2,18052824.00,,,24608466.00,,15038011.00,12923506.00,18969653.00,16.84
1305,華夏,114,Q1,8476303.00,,,6163179.00,,5274469.00,3413434.00,560693.00,14.59
1305,華夏,114,Q3,7837633.00,,,4570931.00,,4942628.00,3843525.00,517757.00,13.49
1305,華夏,114,Q2,7917752.00,,,5474823.00,,5722164.00,3198996.00,539925.00,13.63
1307,三芳,114,Q2,8716402.00,,,8981985.00,,5165214.00,2508651.00,--,21.91
1307,三芳,114,Q3,9438534.00,,,8986001.00,,4712311.00,2831581.00,--,23.73
1307,三芳,114,Q1,9777987.00,,,9898510.00,,4921587.00,3150319.00,--,24.58
1308,亞聚,114,Q3,10454389.00,,,2841511.00,,1115081.00,704482.00,--,17.61
1308,亞聚,114,Q2,10228649.00,,,2990031.00,,1237035.00,803423.00,--,17.23
1308,亞聚,114,Q1,11293171.00,,,3270624.00,,1173253.00,917656.00,--,19.02
1309,台達化,114,Q3,5670365.00,,,5467925.00,,2787323.00,295100.00,--,14.26
1309,台達化,114,Q1,6281475.00,,,6287034.00,,2957157.00,355020.00,--,15.80
1309,台達化,114,Q2,5612430.00,,,5566604.00,,2922739.00,280765.00,--,14.12
1310,台苯,114,Q3,6778306.00,,,2150723.00,,2282318.00,255870.00,125924.00,12.84
1310,台苯,114,Q2,6903119.00,,,2065503.00,,2109916.00,257930.00,126632.00,13.08
1310,台苯,114,Q1,7154517.00,,,2406568.00,,2353281.00,262043.00,127547.00,13.55
1312,國喬,114,Q2,29267973.00,,,15322565.00,,10592786.00,19514103.00,3191261.00,26.02
1312,國喬,114,Q1,33146491.00,,,15859190.00,,9896641.00,20900377.00,3395260.00,29.47
1313,聯成,114,Q1,27672371.00,,,19914138.00,,8827284.00,18037927.00,--,20.81
1313,聯成,114,Q2,24523113.00,,,16800853.00,,7455134.00,17279619.00,--,18.44
1313,聯成,114,Q3,29710668.00,,,17886648.00,,8045729.00,17450113.00,--,22.32
1314,中石化,114,Q1,79382498.00,,,65788391.00,,31500311.00,28328041.00,75094.00,20.97
1314,中石化,114,Q2,76616200.00,,,64575098.00,,30197776.00,28423353.00,69905.00,20.24
1315,達新,114,Q2,8902495.00,,,5782989.00,,482065.00,235544.00,28762.00,93.19
1315,達新,114,Q1,9088752.00,,,6437483.00,,912851.00,259341.00,30776.00,95.14
1316,上曜,114,Q3,4036178.00,,,16590324.00,,8598798.00,1100976.00,7803204.00,12.17
1316,上曜,114,Q1,4023851.00,,,15101163.00,,8586111.00,1065463.00,6104019.00,11.68
1316,上曜,114,Q2,3888035.00,,,14941260.00,,8706373.00,1073339.00,5941412.00,11.46
1319,東陽,114,Q2,26002782.00,,,13807512.00,,9327559.00,3027862.00,551060.00,43.96
1319,東陽,114,Q1,29173810.00,,,14646151.00,,6949406.00,3019808.00,590736.00,49.32
1319,東陽,114,Q3,26724208.00,,,10912250.00,,5974512.00,2959476.00,574714.00,45.18
1321,大洋,114,Q3,5812635.00,,,2009084.00,,1056127.00,4564211.00,--,26.34
1321,大洋,114,Q2,5752818.00,,,2155738.00,,1083925.00,4629734.00,--,26.07
1321,大洋,114,Q1,5941240.00,,,2340410.00,,1257507.00,4608417.00,--,26.92
1323,永裕,114,Q2,2378626.00,,,2316288.00,,762472.00,1344437.00,0.00,26.06
1323,永裕,114,Q1,2617086.00,,,2568577.00,,607384.00,1689291.00,0.00,28.67
1323,永裕,114,Q3,2464922.00,,,2416670.00,,780664.00,1362516.00,0.00,27.01
1324,地球,114,Q3,894095.00,,,680410.00,,186806.00,33831.00,0.00,11.90
1324,地球,114,Q2,896255.00,,,693262.00,,197743.00,35851.00,0.00,11.93
1324,地球,114,Q1,950804.00,,,732284.00,,190368.00,38806.00,--,12.66
1325,恆大,114,Q2,2570240.00,,,1648756.00,,68478.00,52220.00,71530.00,30.14
1325,恆大,114,Q1,2676201.00,,,1734291.00,,40415.00,57302.00,81709.00,31.38
1326,台化,114,Q3,280098654.00,,,155094880.00,,116873902.00,53100577.00,32336848.00,47.89
1326,台化,114,Q2,258252584.00,,,148249843.00,,115068282.00,64108084.00,30482862.00,44.15
1326,台化,114,Q1,273290563.00,,,167187863.00,,128839677.00,66949485.00,32831839.00,46.72
1336,台翰,114,Q1,1925804.00,,,1191974.00,,938407.00,310224.00,--,24.81
1336,台翰,114,Q3,1777094.00,,,1238528.00,,1017090.00,299288.00,--,22.90
1336,台翰,114,Q2,1737461.00,,,1170173.00,,973876.00,298920.00,--,22.39
1337,再生-KY,114,Q3,3616060.00,,,1959873.00,,2006099.00,434479.00,--,13.44
1337,再生-KY,114,Q2,3577401.00,,,1958098.00,,1834061.00,418213.00,--,13.30
1337,再生-KY,114,Q1,4111902.00,,,2260818.00,,2000215.00,467487.00,--,15.29
1338,廣華-KY,114,Q3,5540579.00,,,4952238.00,,3411902.00,860438.00,363771.00,68.61
1338,廣華-KY,114,Q2,5234627.00,,,4865273.00,,3262523.00,868980.00,327378.00,64.52
1338,廣華-KY,114,Q1,6102612.00,,,5798895.00,,3538444.00,1030246.00,346194.00,74.66
1339,昭輝,114,Q1,3970698.00,,,1658400.00,,825177.00,292622.00,76003.00,53.57
1339,昭輝,114,Q2,3847425.00,,,1505606.00,,805299.00,251512.00,67914.00,51.91
1340,勝悅-KY,114,Q1,3024988.00,,,960317.00,,125508.00,183787.00,0.00,19.78
1340,勝悅-KY,114,Q3,2721312.00,,,788719.00,,94715.00,154920.00,0.00,17.80
1340,勝悅-KY,114,Q2,2629338.00,,,797757.00,,110165.00,147687.00,0.00,17.19
1341,富林-KY,114,Q1,1246089.00,,,1858090.00,,1213005.00,34685.00,--,23.58
1341,富林-KY,114,Q3,1178145.00,,,1460162.00,,810431.00,30265.00,--,22.29
1341,富林-KY,114,Q2,1115504.00,,,1370990.00,,777526.00,29706.00,--,21.11
1342,八貫,114,Q1,--,,,2452311.00,,1097694.00,536322.00,--,27.65
1342,八貫,114,Q3,--,,,2112793.00,,614811.00,478981.00,--,29.98
1342,八貫,114,Q2,--,,,1984052.00,,582201.00,507960.00,--,28.80
1402,遠東新,114,Q1,238627244.00,,,152314585.00,,129824129.00,221979111.00,88197227.00,44.59
1402,遠東新,114,Q2,216532953.00,,,146298819.00,,144322183.00,213803524.00,80075400.00,40.46
1409,新纖,114,Q2,37000612.00,,,141351056.00,,131594617.00,27785594.00,11006551.00,22.93
1409,新纖,114,Q1,37624428.00,,,153421314.00,,143375410.00,27893312.00,11623356.00,23.32
1410,南染,114,Q3,1044521.00,,,622175.00,,49014.00,162391.00,36376.00,16.85
1410,南染,114,Q2,1017666.00,,,630358.00,,65339.00,185525.00,38173.00,16.41
1410,南染,114,Q1,1060639.00,,,669446.00,,71241.00,185967.00,42287.00,16.84
1413,宏洲,114,Q1,--,,,727773.00,,552005.00,908429.00,--,8.02
1413,宏洲,114,Q3,--,,,645763.00,,408978.00,876165.00,--,8.54
1413,宏洲,114,Q2,--,,,636111.00,,408147.00,892297.00,--,8.44
1414,東和,114,Q2,3084249.00,,,901339.00,,432344.00,678079.00,--,14.02
1414,東和,114,Q1,3092751.00,,,1019326.00,,553292.00,678744.00,--,14.06
1414,東和,114,Q3,3103606.00,,,864493.00,,367303.00,677335.00,--,14.11
1416,廣豐,114,Q3,4191563.00,,,1232563.00,,523716.00,1034053.00,66182.00,22.62
1416,廣豐,114,Q2,4046301.00,,,1214450.00,,610654.00,1008985.00,63893.00,21.83
1416,廣豐,114,Q1,4480401.00,,,992903.00,,395331.00,1081225.00,80779.00,24.17
1417,嘉裕,114,Q3,2354307.00,,,1593063.00,,373145.00,108905.00,--,12.39
1417,嘉裕,114,Q2,2359023.00,,,1588061.00,,364556.00,111071.00,--,12.42
1417,嘉裕,114,Q1,2387672.00,,,1708855.00,,462305.00,112812.00,--,12.57
1418,東華,114,Q3,1178518.00,,,1460689.00,,3298769.00,804786.00,0.00,21.70
1418,東華,114,Q2,1217497.00,,,1389397.00,,3301694.00,677642.00,0.00,22.42
1418,東華,114,Q1,1263079.00,,,1413524.00,,18730.00,3942105.00,2.00,23.26
1419,新紡,114,Q2,15072681.00,,,5777796.00,,4922953.00,2647129.00,--,50.37
1419,新紡,114,Q1,15329593.00,,,5312054.00,,4247892.00,2562523.00,--,51.23
1423,利華,114,Q2,--,,,999426.00,,113280.00,200304.00,--,34.25
1423,利華,114,Q3,--,,,1181646.00,,46245.00,200343.00,--,39.53
1423,利華,114,Q1,--,,,953298.00,,21404.00,200659.00,--,34.09
1432,大魯閣,114,Q2,930539.00,,,1292074.00,,1671275.00,2780930.00,192894.00,8.62
1432,大魯閣,114,Q1,1017155.00,,,1388882.00,,1661546.00,2809417.00,208678.00,9.42
1434,福懋,114,Q1,36859932.00,,,15857920.00,,7386012.00,9452116.00,--,21.91
1434,福懋,114,Q2,34727079.00,,,15104235.00,,6731748.00,9401827.00,--,20.64
1434,福懋,114,Q3,37599309.00,,,14002574.00,,5035471.00,9368124.00,--,22.35
1435,中福,114,Q3,--,,,392725.00,,7779.00,177809.00,--,8.04
1435,中福,114,Q1,--,,,409066.00,,5994.00,177813.00,--,8.20
1435,中福,114,Q2,--,,,402437.00,,9195.00,177811.00,--,8.11
1436,華友聯,114,Q3,6584005.00,,,20964722.00,,10095528.00,5668399.00,439734.00,33.91
1436,華友聯,114,Q1,5116153.00,,,18515630.00,,9897768.00,5379065.00,297815.00,38.76
1436,華友聯,114,Q2,5512615.00,,,20002717.00,,10959837.00,5310096.00,370193.00,41.54
1437,勤益控,114,Q2,8050042.00,,,2390894.00,,1345989.00,4291277.00,1480.00,39.58
1437,勤益控,114,Q1,8316983.00,,,2582070.00,,1419497.00,4237093.00,1444.00,40.90
1438,三地開發,114,Q2,--,,,12051244.00,,8676340.00,1121034.00,--,25.93
1438,三地開發,114,Q1,--,,,8023870.00,,4575916.00,5117574.00,--,26.18
1439,雋揚,114,Q1,2782372.00,,,3407656.00,,2194658.00,513421.00,406098.00,30.24
1439,雋揚,114,Q2,2806623.00,,,3509549.00,,2178479.00,506440.00,407088.00,30.51
1440,南紡,114,Q3,27442735.00,,,12070251.00,,9602648.00,7840016.00,326363.00,16.56
1440,南紡,114,Q2,26840017.00,,,12389793.00,,10636646.00,7430070.00,300893.00,16.20
1440,南紡,114,Q1,28529575.00,,,13605091.00,,11489089.00,7531601.00,331557.00,17.22
1441,大東,114,Q2,476446.00,,,720934.00,,665054.00,374840.00,0.00,6.64
1441,大東,114,Q1,596871.00,,,987550.00,,1003935.00,299729.00,0.00,8.32
1442,名軒,114,Q3,7806251.00,,,12730280.00,,2233042.00,3960565.00,--,21.32
1442,名軒,114,Q2,7639652.00,,,13240222.00,,4187600.00,2693139.00,--,20.86
1442,名軒,114,Q1,9017430.00,,,13364826.00,,2948614.00,2680928.00,--,24.62
1443,立益物流,114,Q3,2288044.00,,,607636.00,,2516488.00,3431708.00,-409919.00,16.91
1443,立益物流,114,Q2,2271261.00,,,534792.00,,2383950.00,3420782.00,-349228.00,16.78
1443,立益物流,114,Q1,2204396.00,,,555813.00,,2554036.00,3371087.00,-437038.00,16.29
1444,力麗,114,Q2,10048276.00,,,5938898.00,,6223747.00,2368165.00,1259797.00,10.21
1444,力麗,114,Q3,9702223.00,,,6578523.00,,7428312.00,1654548.00,1267890.00,9.86
1444,力麗,114,Q1,10692349.00,,,6512523.00,,7163722.00,1852125.00,1370085.00,10.86
1445,大宇,114,Q2,2101149.00,,,887643.00,,502617.00,1965020.00,--,16.08
1445,大宇,114,Q1,2292409.00,,,950072.00,,332711.00,79673.00,--,17.54
1446,宏和,114,Q1,2883452.00,,,3333312.00,,851771.00,14493.00,0.00,20.94
1446,宏和,114,Q2,2748696.00,,,3116460.00,,769090.00,11388.00,0.00,19.96
1446,宏和,114,Q3,2830724.00,,,2794040.00,,364826.00,8268.00,0.00,20.56
1447,力鵬,114,Q1,8750797.00,,,10059160.00,,7889392.00,1975134.00,871624.00,10.37
1447,力鵬,114,Q2,7942525.00,,,8036640.00,,6418680.00,1976687.00,773812.00,9.42
1447,力鵬,114,Q3,7873161.00,,,8841568.00,,7368146.00,1807828.00,788682.00,9.33
1449,佳和,114,Q2,1983896.00,,,1954203.00,,2149900.00,2058542.00,73077.00,19.24
1449,佳和,114,Q1,1956870.00,,,2226753.00,,2227328.00,2088582.00,62469.00,18.98
1451,年興,114,Q1,7169735.00,,,5586432.00,,1158000.00,330695.00,--,36.21
1451,年興,114,Q2,6964899.00,,,4798471.00,,772431.00,329717.00,--,35.18
1451,年興,114,Q3,7243587.00,,,5267976.00,,869084.00,334262.00,--,36.58
1452,宏益,114,Q2,2696695.00,,,2027538.00,,157482.00,45937.00,--,20.33
1452,宏益,114,Q3,2685641.00,,,1987459.00,,85773.00,45937.00,--,20.25
1452,宏益,114,Q1,2728723.00,,,2081018.00,,163284.00,46993.00,--,20.57
1453,大將,114,Q1,1423456.00,,,2461849.00,,1055076.00,159416.00,13354.00,12.95
1453,大將,114,Q2,1424113.00,,,2537946.00,,1129564.00,159085.00,13373.00,12.95
1454,台富,114,Q2,1452123.00,,,1037150.00,,586913.00,12644.00,26.00,11.89
1454,台富,114,Q3,1437829.00,,,1039713.00,,593866.00,10328.00,28.00,11.77
1454,台富,114,Q1,1527472.00,,,1144082.00,,468672.00,16337.00,28.00,12.51
1455,集盛,114,Q3,5950472.00,,,2659970.00,,979803.00,2414501.00,--,11.19
1455,集盛,114,Q2,5976324.00,,,3153494.00,,1509609.00,2424983.00,--,11.24
1455,集盛,114,Q1,6191927.00,,,3925104.00,,2117597.00,2434162.00,--,11.65
1456,怡華,114,Q1,1572451.00,,,10099946.00,,7599337.00,3601730.00,--,16.78
1456,怡華,114,Q2,1564948.00,,,10038803.00,,8134702.00,2995453.00,--,16.70
1456,怡華,114,Q3,1532851.00,,,9975241.00,,8157191.00,2938671.00,--,16.36
1457,宜進,114,Q1,5185881.00,,,2802484.00,,2448241.00,6826246.00,3449815.00,22.21
1457,宜進,114,Q2,5167652.00,,,2071654.00,,1883526.00,6656364.00,3440457.00,22.13
1459,聯發,114,Q3,3289070.00,,,1735716.00,,1075726.00,130121.00,3561.00,10.36
1459,聯發,114,Q1,2923141.00,,,1885470.00,,1535744.00,384368.00,5364.00,9.21
1459,聯發,114,Q2,3147125.00,,,1998950.00,,1331655.00,278945.00,4277.00,9.91
1460,宏遠,114,Q1,5939310.00,,,6090971.00,,5143132.00,781599.00,6.00,8.81
1460,宏遠,114,Q3,5492336.00,,,5824797.00,,4783594.00,966673.00,5.00,8.14
1460,宏遠,114,Q2,5409882.00,,,5478322.00,,4406215.00,1082530.00,5.00,8.02
1463,強盛新,114,Q2,2583918.00,,,2257301.00,,649816.00,109999.00,124738.00,15.06
1463,強盛新,114,Q3,2691816.00,,,2343234.00,,647069.00,105680.00,128360.00,15.69
1463,強盛新,114,Q1,3049268.00,,,2345096.00,,319300.00,117962.00,139620.00,17.78
1464,得力,114,Q2,4674582.00,,,8958748.00,,8239642.00,3579945.00,752750.00,11.54
1464,得力,114,Q1,5699267.00,,,10028687.00,,9010534.00,3500157.00,857192.00,14.04
1465,偉全,114,Q1,--,,,917617.00,,210845.00,63675.00,--,15.85
1465,偉全,114,Q2,--,,,864894.00,,174994.00,43479.00,--,14.79
1465,偉全,114,Q3,--,,,1108812.00,,112866.00,47609.00,--,15.00
1466,聚隆,114,Q3,1557838.00,,,1703023.00,,443696.00,1649416.00,79317.00,14.01
1466,聚隆,114,Q2,1451340.00,,,1456784.00,,351638.00,1655378.00,32900.00,13.06
1466,聚隆,114,Q1,1479625.00,,,1449672.00,,731469.00,1178719.00,33697.00,13.31
1467,南緯,114,Q1,2972046.00,,,4749398.00,,3545519.00,2242103.00,104700.00,12.72
1467,南緯,114,Q2,2540316.00,,,3584116.00,,3381025.00,2167054.00,77639.00,11.01
1468,昶和,114,Q1,1426223.00,,,1655514.00,,950870.00,412574.00,82842.00,8.89
1468,昶和,114,Q2,1275662.00,,,1687161.00,,1130163.00,412553.00,76111.00,7.95
1468,昶和,114,Q3,1343494.00,,,1882812.00,,1247428.00,412553.00,77801.00,8.38
1470,大統新創,114,Q1,967802.00,,,675193.00,,246174.00,9771.00,--,11.28
1470,大統新創,114,Q2,953907.00,,,648891.00,,237015.00,7654.00,--,11.12
1471,首利,114,Q2,1432540.00,,,1345493.00,,102459.00,37477.00,80006.00,9.52
1471,首利,114,Q3,1429106.00,,,1342325.00,,84412.00,37919.00,93130.00,9.50
1471,首利,114,Q1,1491582.00,,,1419681.00,,96226.00,41387.00,77265.00,9.92
1472,三洋實業,114,Q1,2184336.00,,,3692151.00,,2181471.00,288070.00,--,41.62
1472,三洋實業,114,Q2,2149088.00,,,4697873.00,,2589899.00,931959.00,--,40.94
1473,台南,114,Q1,4364610.00,,,3971439.00,,1697386.00,226851.00,--,29.86
1473,台南,114,Q3,3747277.00,,,2746362.00,,1099450.00,253072.00,--,25.64
1473,台南,114,Q2,3664537.00,,,2969733.00,,1237817.00,211782.00,--,25.07
1474,弘裕,114,Q1,2198531.00,,,2299909.00,,1049589.00,672449.00,35066.00,16.93
1474,弘裕,114,Q2,2008444.00,,,2094309.00,,977116.00,656186.00,32667.00,15.46
1475,業旺,114,Q2,1362255.00,,,1888289.00,,591125.00,145867.00,--,20.63
1475,業旺,114,Q1,1676489.00,,,2166771.00,,542797.00,149076.00,--,25.39
1476,儒鴻,114,Q1,26012938.00,,,23007234.00,,11154379.00,178272.00,--,94.81
1476,儒鴻,114,Q2,25816377.00,,,22739057.00,,10298101.00,172348.00,--,94.09
1476,儒鴻,114,Q3,27761239.00,,,19735941.00,,5426802.00,176732.00,--,101.18
1477,聚陽,114,Q1,13489833.00,,,17083542.00,,10428128.00,531181.00,83182.00,54.68
1477,聚陽,114,Q3,12997610.00,,,14400014.00,,7949673.00,975738.00,116881.00,52.69
1477,聚陽,114,Q2,13425287.00,,,14973272.00,,7944304.00,474450.00,103949.00,54.42
1503,士電,114,Q2,36114020.00,,,26927224.00,,19703559.00,2466664.00,793266.00,69.32
1503,士電,114,Q1,37119149.00,,,25970862.00,,16652978.00,2660116.00,839797.00,71.25
1504,東元,114,Q1,72403091.00,,,59922347.00,,33020480.00,16319699.00,6341842.00,34.36
1504,東元,114,Q2,68889550.00,,,57357042.00,,32461233.00,15319476.00,6126351.00,32.74
1506,正道,114,Q2,2729055.00,,,906042.00,,303874.00,85708.00,70445.00,9.09
1506,正道,114,Q1,2822150.00,,,1029735.00,,233844.00,86413.00,74710.00,9.40
1512,瑞利,114,Q2,598768.00,,,954810.00,,340325.00,1651448.00,--,6.10
1512,瑞利,114,Q1,657701.00,,,953600.00,,348512.00,1608819.00,--,6.70
1513,中興電,114,Q2,18636803.00,,,22949886.00,,18942742.00,10469011.00,193690.00,37.72
1513,中興電,114,Q1,19326314.00,,,23529042.00,,16905703.00,12195312.00,209976.00,39.12
