出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/28","110","3","1101","台泥","12393450.00","-4913382.00","1326492.00","-281273.00","8525287.00","51433522.00","59958809.00"
"114/10/28","110","3","1102","亞泥","9631090.00","-2314823.00","662824.00","-485312.00","7493779.00","25911732.00","33405511.00"
"114/10/28","110","3","1103","嘉泥","-224370.00","1852027.00","-1584830.00","-118598.00","-75771.00","3375981.00","3300210.00"
"114/10/28","110","3","1104","環泥","1159443.00","-302950.00","-724492.00","--","132001.00","294665.00","426666.00"
"114/10/28","110","3","1108","幸福","257749.00","-254110.00","-1409.00","-1823.00","407.00","320535.00","320942.00"
"114/10/28","110","3","1109","信大","574840.00","-123490.00","-822472.00","-38121.00","-409243.00","2276512.00","1867269.00"
"114/10/28","110","3","1110","東泥","268787.00","-983041.00","688093.00","--","-26161.00","176743.00","150582.00"
"114/10/28","110","3","1201","味全","709928.00","-663745.00","-95229.00","10195.00","-38851.00","1905431.00","1866580.00"
"114/10/28","110","3","1203","味王","540960.00","-176049.00","-319920.00","-223439.00","-178448.00","1569035.00","1390587.00"
"114/10/28","110","3","1210","大成","2216133.00","-2308176.00","934682.00","-152001.00","690638.00","4488486.00","5179124.00"
"114/10/28","110","3","1213","大飲","-36780.00","77715.00","-59248.00","11.00","-18302.00","29094.00","10792.00"
"114/10/28","110","3","1215","卜蜂","489718.00","-2613700.00","2159943.00","-1683.00","34278.00","247679.00","281957.00"
"114/10/28","110","3","1216","統一","34258777.00","-16641555.00","-17351550.00","-1172851.00","-907179.00","81978785.00","81071606.00"
"114/10/28","110","3","1217","愛之味","-4001.00","-275784.00","80443.00","-4894.00","-204236.00","669519.00","465283.00"
"114/10/28","110","3","1218","泰山","-136212.00","227598.00","-49829.00","-1381.00","40176.00","772454.00","812630.00"
"114/10/28","110","3","1219","福壽","-150626.00","-90871.00","191135.00","-1320.00","-51682.00","943986.00","892304.00"
"114/10/28","110","3","1220","台榮","281979.00","-174614.00","-125574.00","0.00","-18209.00","465321.00","447112.00"
"114/10/28","110","3","1225","福懋油","-195214.00","-124191.00","130160.00","-1604.00","-190849.00","1225893.00","1035044.00"
"114/10/28","110","3","1227","佳格","2208262.00","-1709515.00","-2109318.00","-33025.00","-1643596.00","4332018.00","2688422.00"
"114/10/28","110","3","1229","聯華","1794402.00","-1064869.00","23692.00","-12401.00","740824.00","1805687.00","2546511.00"
"114/10/28","110","3","1231","聯華食","502011.00","-318589.00","-185523.00","-870.00","-2971.00","331974.00","329003.00"
"114/10/28","110","3","1232","大統益","-708801.00","-187724.00","-979386.00","--","-1875911.00","2848348.00","972437.00"
"114/10/28","110","3","1233","天仁","83777.00","-23457.00","-222571.00","-566.00","-162817.00","323696.00","160879.00"
"114/10/28","110","3","1234","黑松","369349.00","-574027.00","-88998.00","-3425.00","-297101.00","1273440.00","976339.00"
"114/10/28","110","3","1235","興泰","63082.00","262152.00","-291209.00","--","34025.00","40104.00","74129.00"
